distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
3.005300055,1.326846956,2.583334725,1,0,0,1,0
9.873417393,1.022586099,0.346643314,1,0,0,0,0
168.0917035,6.304360291,0.416832767,1,1,0,0,0
44.04762232,0.510298056,0.624706078,1,0,0,1,0
2.998417889,0.193680537,0.743415821,1,1,0,1,0
38.13344879,0.167059053,3.965636716,1,0,0,1,0
8.625075837,0.69407507,1.800934181,1,0,0,0,0
61.03519378,5.248626271,0.52199376,1,1,0,1,0
19.30656163,1.139774281,0.117199024,1,0,0,0,0
19.72740429,3.971716811,0.684535393,1,1,0,1,0
9.701297842,1.094192983,1.733810563,1,0,0,0,0
5.575465982,2.07952823,3.9223888,1,0,0,1,0
49.60833815,0.646163012,0.522373617,1,0,0,1,0
13.54692797,0.142859525,0.210124203,1,0,0,0,0
7.095406521,2.250061674,0.859375243,1,0,0,1,0
43.51523726,0.495890095,0.171112094,1,0,0,1,0
18.7142655,18.90451763,5.588722398,1,1,1,1,0
0.657243205,0.310696583,0.92380133,0,0,0,0,0
22.90788483,0.157438374,0.316737649,1,1,1,0,0
41.86395576,5.486251042,2.973608318,1,1,0,1,0
3.812505221,0.311667729,0.119729454,1,0,0,1,0
3.324425598,1.552907975,0.970244268,1,0,0,1,0
15.02684787,0.994198894,0.775544427,1,0,0,1,0
121.9163482,0.689128237,1.296097323,1,0,0,1,1
35.32931527,0.088950283,0.909230399,1,0,0,1,0
2.020702129,4.162065605,7.242012743,1,0,0,0,0
1.581292716,1.857060942,0.405460706,0,0,0,0,0
4.556235859,0.479922925,0.583246971,1,0,0,0,0
74.97373652,0.528027015,0.526394064,1,0,0,0,0
14.74703519,1.68790255,0.188812218,1,1,0,1,0
4.126180715,8.758005759,0.249596239,1,0,0,0,0
7.806426711,0.247574338,0.873471271,1,0,0,1,0
5.619558834,0.038547195,0.282847951,1,1,0,1,0
4.123109678,0.761122906,0.305442964,1,0,1,0,0
2.501685917,0.042418457,1.074949676,1,0,0,1,0
3.079535139,0.704019061,0.114714317,1,1,0,1,0
14.78986528,0.820872095,0.976652571,1,0,0,1,0
1.04406905,1.082596121,2.035183083,0,0,0,0,0
1.598201839,0.94465048,4.993912311,0,0,1,0,0
101.1300726,0.3349027,2.42973147,1,1,1,1,0
4.822152241,0.914295124,1.006446739,1,0,0,0,0
75.48032045,0.696588005,6.27136427,1,0,1,0,0
5.190829866,0.165988915,0.471854414,1,0,0,1,0
7.650291118,0.033575666,1.546233371,1,1,0,0,0
22.54224846,0.024073647,2.753600323,1,0,0,0,0
11.13449098,0.712542857,0.586372686,1,0,0,1,0
5.500033479,2.307179346,7.236226607,1,1,0,1,1
6.656353919,2.053837288,1.057361496,1,1,0,1,0
8.984814515,0.426113962,3.093488349,1,1,0,0,0
22.87717212,1.367338929,2.723422875,1,0,0,0,0
73.35992694,47.4286554,0.991382953,1,1,0,0,0
1.916500221,0.329203412,1.197010073,1,0,0,1,0
29.99730323,2.787156497,1.089318021,1,0,0,0,0
2.13348212,1.035560389,1.03077053,1,0,0,0,0
1.18977804,0.4932066,0.604021403,0,1,0,0,0
12.61611731,6.075094811,1.089975233,1,0,0,1,0
21.25239117,0.410769285,0.270187432,1,0,0,1,0
24.62034626,4.298800683,1.237593899,1,0,0,0,0
10.17211446,0.432310924,0.581469824,1,0,1,1,0
2.477845874,4.740421435,0.31947572,1,0,1,1,0
2.186968498,0.438675595,2.049791671,1,0,0,1,0
13.75550422,0.061784399,0.517053421,1,1,0,1,0
2.878639637,3.645434229,1.514535748,1,0,0,0,0
2.597425111,2.865253077,0.667858541,1,0,0,1,0
8.983390797,6.789117738,0.44387083,1,0,0,1,0
2.736370445,0.403114752,0.276609275,1,0,0,1,0
8.373634908,0.10398394,3.787020792,1,0,0,0,0
9.000612678,0.247329027,0.954973918,1,1,0,0,0
28.67795796,8.297785601,0.223368563,1,1,1,0,0
4.928276705,4.12462666,1.195918274,1,0,0,0,0
1.968037685,0.325139442,0.998274868,1,0,0,0,0
1.305838727,2.741469082,0.862951628,0,0,0,0,0
2.040873242,0.147286707,0.274467913,1,0,0,0,0
2.679410731,1.084812261,0.650618288,1,0,0,0,0
25.69900206,3.334191603,0.855494119,1,0,0,1,0
106.272568,0.411281919,0.801912936,1,0,0,1,1
4.898900595,6.075917838,1.013069897,1,1,0,1,0
349.5382068,2.85107327,3.671946161,1,1,0,1,0
18.34829891,1.350572434,0.341179693,1,0,0,0,0
10.99428086,59.42550586,1.259730898,1,0,0,1,1
8.726681472,15.19504638,1.280508464,1,0,0,1,0
34.36419774,27.29540397,3.146510309,1,0,0,1,0
4.090285093,0.161106235,4.148920922,1,0,0,1,1
14.72475289,1.54811635,0.705130305,1,0,0,1,0
10.02713723,1.180016399,0.650274695,1,0,0,0,0
3.690907143,16.36727091,2.386570691,1,0,0,1,0
62.668969,6.12240732,0.145952603,1,0,0,0,0
5.833043701,11.75242264,0.500045253,1,0,0,0,0
38.34591662,0.424448227,0.780495187,1,0,0,1,0
1.401840081,1.219563035,2.771040497,0,1,0,0,0
9.839056362,1.198844926,8.352009336,1,0,0,1,1
5.766001812,3.98594866,2.769507571,1,0,0,0,0
5.729154962,0.13663037,0.576282748,1,0,0,0,0
1.861808888,0.944246262,0.329466953,0,0,0,0,0
45.68831428,3.124479166,0.834898388,1,0,0,1,0
8.721695133,3.881189085,2.147922348,1,0,0,1,0
2.540869503,1.115543671,2.387417138,1,1,0,1,0
4.503382731,6.849709302,5.079487269,1,0,0,1,1
7.71347667,4.880961617,1.100181392,1,1,0,1,0
7.416420506,1.548191036,1.770175437,1,0,0,0,0
184.1609383,1.310737811,0.403646765,1,0,0,1,1
25.72284665,0.268209359,1.086556739,1,0,0,0,0
3.916281131,0.878957087,0.335709609,1,1,0,1,0
2.861364966,10.29035256,0.535896439,1,1,0,1,0
29.88413423,0.435879344,1.291984968,1,0,0,0,0
1.47674784,2.86216356,0.200516016,0,0,0,0,0
7.08138959,3.428354705,1.006879754,1,1,0,0,0
0.624616469,2.403542462,0.278912404,0,0,0,1,0
3.786477255,37.80626827,0.923671449,1,0,0,0,0
43.57587873,1.739101911,1.104635691,1,0,0,0,0
22.95966329,6.491498869,0.779814852,1,0,0,0,0
3.335172233,3.036829994,1.890366037,1,0,0,0,0
7.238476919,1.108763156,0.737942201,1,0,0,1,0
64.62141982,0.070793153,1.144946931,1,0,0,0,0
6.693524887,0.898634166,0.994039662,1,1,0,1,0
14.15760888,1.706400169,4.018126137,1,0,0,1,1
59.26642514,31.2574903,1.758897593,1,1,0,1,0
125.3693896,3.822129425,19.42552958,1,0,0,1,1
16.46825118,0.071636436,0.769250251,1,0,0,1,0
5.02815851,150.1951488,8.471934764,1,0,0,1,1
7.556579428,0.970428726,1.27225086,1,0,0,0,0
13.73534288,7.173679951,3.261057329,1,1,0,1,0
17.67005256,2.056366532,0.921943377,1,0,0,1,0
4.194344865,0.419560505,0.7179255,1,1,0,1,0
2.233902213,0.018486843,0.580679085,1,1,0,1,0
7.679745939,1.595816045,2.799710749,1,1,0,1,0
16.58633236,0.146052241,0.150639871,1,0,0,0,0
31.66580641,0.43694052,4.006341002,1,0,0,0,0
3.197384971,1.644301396,1.703127189,1,1,0,0,0
2.664338631,0.796335265,0.822437991,1,0,0,1,0
112.4253207,1.454151581,0.898795998,1,1,0,1,0
1.030800609,102.328916,0.577115831,0,0,0,1,1
3.276573829,19.42125884,1.325577418,1,0,0,1,0
4.682937493,0.011460499,1.599122572,1,1,0,1,0
8.125858178,0.563338504,2.126526163,1,0,0,0,0
1.17670062,0.62018836,4.549702025,0,0,0,1,1
2.37689855,13.24664709,0.798097893,1,0,0,1,0
9.053799764,14.14243158,2.519714842,1,0,1,1,0
2.572546383,4.481746111,8.265808177,1,1,0,0,0
42.57028432,37.69408759,0.456916583,1,1,0,0,0
8.237592311,0.521574738,0.702653647,1,0,0,0,0
67.00207339,1.486428092,4.026927409,1,0,0,1,1
1.852588971,0.892209092,0.57482985,0,0,0,0,0
3.920549541,0.916208011,11.06136511,1,0,0,1,1
9.622378623,3.846530291,1.214575891,1,1,0,0,0
22.00357488,1.339459412,4.889866422,1,0,0,0,0
33.33686375,0.646904027,2.854180501,1,1,0,1,0
8.98966413,13.35016162,0.81933234,1,1,0,0,0
78.26521059,1.070064926,2.044124708,1,0,0,1,0
3.787905498,12.87897413,2.045127649,1,1,0,1,0
34.12398869,5.094910274,4.959918232,1,1,0,1,1
51.30466684,91.52443058,0.311252719,1,1,0,0,0
9.337572161,2.373830738,1.515764538,1,0,0,0,0
29.04394487,2.857244102,0.497219242,1,1,0,1,0
0.238040956,6.562231031,0.542599296,0,0,0,1,0
25.69779948,0.17577394,1.439585556,1,0,0,1,0
21.31534615,4.958702936,0.43314637,1,1,0,0,0
5.678205881,1.878047789,2.868596974,1,1,0,1,0
17.72717103,1.447053845,0.851588054,1,1,0,1,0
2.444743386,1.065168865,0.363294799,1,0,0,1,0
44.77241056,1.18582085,1.301000733,1,0,0,0,0
23.75950897,5.253178011,2.232011102,1,1,0,0,0
1.300408504,0.634611727,1.367049921,0,1,0,1,0
3.448427359,1.966975112,4.15542088,1,0,0,1,1
1.321477448,2.699080995,1.82427023,0,1,0,1,0
2.553957623,0.13837373,2.561629123,1,0,0,1,0
40.34200172,0.088805086,4.525350862,1,0,0,1,1
5.617735086,2.271821961,3.659569323,1,0,0,1,0
1.556736186,0.074987691,1.033788521,0,0,0,1,0
1.166805813,12.30399267,0.159835647,0,1,0,0,0
16.41863658,0.6827181,0.308492125,1,0,0,1,0
9.309949766,0.090529651,0.066869027,1,0,0,1,0
4.169372051,1.088167547,0.799930635,1,0,0,1,0
6.320655606,0.476564667,1.002081256,1,0,0,1,0
5.785752682,0.906779602,1.562440196,1,1,0,1,0
6.350160183,0.635407876,0.991945241,1,0,0,1,0
10.64243546,2.558963311,0.790829403,1,1,0,1,0
11.24052822,5.616188815,0.936944343,1,0,0,1,0
15.13985914,14.4086565,0.701955226,1,0,0,1,0
2.432666961,0.647775803,1.62225375,1,1,0,1,0
173.0370807,0.668237057,0.161190907,1,0,0,1,1
5.715806712,0.305417925,0.417344861,1,0,0,0,0
122.9193159,0.247523901,4.481525834,1,0,0,1,1
6.654675799,0.107696699,3.124151975,1,1,0,1,0
10.28253644,0.360505539,0.335141019,1,0,0,1,0
31.3498287,8.456698687,1.61841114,1,1,1,1,0
16.41053631,0.399072491,1.63094414,1,0,0,0,0
19.92399783,0.002218576,1.051751823,1,0,0,0,0
2.335701457,0.636048387,3.262036972,1,1,0,1,0
37.31233508,2.324596549,5.000258941,1,0,1,1,0
0.809106003,6.831335413,0.976592663,0,0,0,1,0
6.755643578,3.13783209,2.54143959,1,0,0,1,0
8.795533056,61.39535361,1.49804006,1,0,0,1,1
18.71184283,0.887370478,0.939749213,1,1,1,1,0
57.27145077,1.662311805,1.078968867,1,0,0,0,0
35.18745872,0.222634065,9.783635032,1,0,0,1,1
6.997332672,0.33596033,0.526386411,1,0,0,0,0
272.2688927,3.016861192,0.956099433,1,0,0,0,0
0.81647276,0.26762708,7.017153464,0,1,0,1,1
67.51321207,1.187817219,0.360822384,1,0,0,0,0
23.87784654,1.533655816,0.131470542,1,0,0,1,0
2.705375069,1.544018091,5.942066254,1,0,0,1,1
1.854750172,12.61899586,2.564770981,0,0,0,1,0
7.666820702,0.068668519,0.766829496,1,0,0,0,0
96.48998343,4.28513627,0.216595336,1,1,0,1,0
11.82607368,2.57385424,1.509150514,1,1,0,0,0
5.343131589,3.604115616,0.276773732,1,1,0,1,0
66.62819202,6.967239312,1.133551373,1,0,0,1,0
23.75293354,0.917276135,15.26627907,1,1,0,1,1
30.49078441,17.1776245,0.321679791,1,0,0,1,0
53.03872369,0.25065519,0.243258394,1,0,1,0,0
19.7912297,0.861052354,0.595491908,1,1,0,0,0
5.601594045,1.085776025,0.329912317,1,1,0,0,0
5.266997169,0.425059676,1.813765932,1,0,0,1,0
11.27656655,0.331431055,1.031625343,1,0,0,0,0
8.14429263,0.465726806,0.183645535,1,1,0,1,0
10.20628894,0.491453357,0.560137923,1,0,0,1,0
17.77891124,3.007674084,1.22560566,1,1,0,1,0
9.644064031,0.126849927,0.491041323,1,1,0,1,0
0.928099738,0.121962375,0.16555444,0,0,0,1,0
6.701389299,0.565111652,4.840562606,1,1,0,1,1
1.76923861,0.284615886,0.251018229,0,0,0,0,0
22.0930536,0.570649301,0.461237831,1,0,0,0,0
208.5222631,11.91661459,0.581604463,1,0,0,0,0
5.108002059,3.090314207,4.870033795,1,0,0,1,1
54.63855491,14.49749051,5.12977985,1,0,1,1,0
10.5986942,0.418695202,1.024140875,1,0,0,1,0
66.67128967,4.968767524,2.043029712,1,1,0,1,0
4.672611904,0.077495824,0.813092909,1,1,0,1,0
4.035190533,6.733815618,1.883480893,1,0,0,0,0
23.24655212,1.279838126,0.919549296,1,0,0,0,0
1.317829097,1.510755786,0.52789278,0,0,0,1,0
45.34411334,0.576844688,0.885457411,1,1,0,1,0
1.285611203,1.199695063,1.801204161,0,0,1,1,0
0.978135069,0.511755552,1.576946611,0,0,0,0,0
72.16985058,0.28308541,1.887990072,1,0,0,0,0
25.91575543,16.55132006,3.772183272,1,0,0,0,0
8.408064075,0.752832866,1.44873677,1,0,0,0,0
0.904033542,3.645403912,2.186026172,0,1,0,1,0
9.843378821,0.378230082,0.474109617,1,1,0,0,0
17.81784233,3.314338789,0.735653549,1,0,1,1,0
63.77358093,4.129315226,1.684964421,1,1,0,1,0
81.66735175,0.231002021,0.423385251,1,0,1,0,0
6.511865138,1.304532122,1.008132677,1,0,0,0,0
0.395708848,1.903426098,0.290255105,0,1,1,1,0
62.24777652,3.036743766,0.147377805,1,1,0,1,0
3.713564225,2.01268153,0.869894529,1,1,0,1,0
9.273526971,0.051196328,0.876174982,1,0,0,0,0
3.940391314,1.281718526,0.649177314,1,0,1,0,0
5.121327342,0.130471456,0.422932656,1,0,0,1,0
5.109062159,0.493372331,0.58784734,1,0,0,0,0
18.7452769,2.594386236,0.962529878,1,0,1,1,0
22.74209518,0.2596431,0.419716719,1,0,0,1,0
6.494348986,0.075238842,1.670413939,1,1,0,1,0
37.78897342,0.327742054,2.433893714,1,1,0,1,0
0.877645647,0.39402262,3.838859805,0,0,0,0,0
35.57197364,5.100207927,15.74981336,1,1,0,1,1
3.07649139,2.014869191,0.665521838,1,1,1,0,0
186.6883337,10.0998006,0.784909727,1,0,1,1,0
39.4022992,13.99717483,6.231778059,1,1,0,0,0
27.98778055,0.068309403,0.321270375,1,0,0,0,0
7.74454034,7.20775627,2.409988079,1,0,1,0,0
1.261633285,1.981089957,1.447007577,0,1,0,1,0
1.351079869,11.7882575,0.178334563,0,1,0,0,0
2.558352098,13.65233749,0.979677081,1,0,0,1,0
79.33869586,0.355098398,2.887663783,1,0,0,1,0
19.28550213,1.724959855,0.504430679,1,0,0,0,0
54.30250091,1.795158574,0.043978943,1,0,0,0,0
18.32336926,1.250704424,0.610476476,1,0,0,1,0
64.61788361,0.206519315,7.246927806,1,0,0,0,0
7.192175399,1.850063676,0.339624838,1,0,0,1,0
1.497054163,1.507835801,0.083571297,0,1,0,1,0
21.73865695,0.85045229,0.691135992,1,1,0,0,0
5.512187592,0.290975245,0.829330961,1,1,0,1,0
3.363879708,0.573589606,1.575280894,1,0,0,1,0
4.852436607,7.970493985,1.367818519,1,0,0,1,0
1.860661854,0.056367661,1.248225809,0,1,0,0,0
51.18231471,0.642629718,2.351636759,1,0,0,1,0
15.50769497,2.670015452,8.986120286,1,0,0,1,1
5.273899097,5.968090316,2.080153746,1,0,0,0,0
102.0019784,2.3506529,0.093493127,1,0,0,1,1
78.86792019,0.093600858,8.927164587,1,1,0,0,0
2.098136084,0.479993767,1.030349104,1,1,0,0,0
11.28561427,0.071654891,2.811887723,1,0,0,0,0
0.756644834,2.719415567,7.742322077,0,0,0,1,1
2.453947136,1.181000128,1.924165095,1,0,0,0,0
8.198643588,10.40397667,5.503505595,1,1,0,0,0
2.709477045,91.65245132,1.813137911,1,0,0,1,1
4.704815225,0.075421343,0.674650413,1,1,0,1,0
2.749134202,1.662491986,1.354392061,1,0,0,1,0
0.499567257,5.150928446,1.380864477,0,0,1,1,0
8.764043399,0.611414022,11.3737863,1,0,0,0,0
0.41296201,2.287364934,5.321369134,0,1,0,0,0
1.80953577,0.25225092,0.615956289,0,0,0,0,0
66.5977889,0.042812604,3.229299252,1,0,0,1,0
1.383431167,9.398271,0.376045755,0,0,0,1,0
18.680528,0.242997803,0.960058563,1,0,0,0,0
4.119585673,0.067700407,1.636087998,1,0,0,1,0
5.110967668,0.122661297,0.06977692,1,0,0,0,0
56.58824969,0.144318656,2.485077165,1,1,0,1,0
88.11673402,0.220685757,0.259601382,1,1,0,1,0
3.71852288,0.13759881,0.037455062,1,0,0,0,0
53.421941,2.950101641,2.373093111,1,0,0,1,0
1.95689264,1.957636689,4.914781095,1,0,0,1,1
0.407370989,6.456987693,0.689200331,0,0,0,1,0
13.48601427,0.60776605,1.575743175,1,0,0,1,0
20.84628314,7.121240666,1.073603694,1,0,0,1,0
42.09872394,1.015218917,4.693097662,1,1,0,1,1
9.391233901,0.698489759,4.918046276,1,0,0,0,0
0.752192797,6.90246611,0.372946947,0,1,0,1,0
15.15590872,0.078255232,1.012765176,1,1,0,1,0
15.07002737,1.727314348,0.991667389,1,0,1,0,0
2.958969717,1.603975979,1.419500995,1,0,1,0,0
13.71849698,1.234541187,2.165406603,1,0,1,0,0
53.34297126,0.063580106,0.710152551,1,1,0,1,0
12.24849392,3.232367385,0.475179912,1,0,0,1,0
64.95495651,5.304213287,6.805962478,1,0,0,1,1
5.20635404,0.046435413,2.644425487,1,0,0,0,0
539.3879714,4.333989988,0.98648289,1,0,0,1,1
30.42091495,14.032017,0.249931685,1,0,0,1,0
6.622024504,8.224506907,1.690651903,1,1,0,1,0
57.16700164,0.053315626,1.48288211,1,1,0,0,0
9.243602539,3.033582282,0.608693678,1,0,0,1,0
5.519873778,0.362492666,0.631777321,1,0,1,1,0
6.510902345,38.50260268,0.766930088,1,0,0,1,0
1.966655654,0.248461818,1.304752199,1,0,0,1,0
5.235108474,1.702874432,1.611368188,1,1,0,1,0
0.859866419,1.532188801,1.718137387,0,1,0,0,0
29.17220258,0.060246815,2.549551362,1,0,0,1,0
13.13461771,0.036135137,1.018737194,1,1,1,1,0
2.71264682,0.05308675,1.780050915,1,0,0,1,0
1.985068522,4.94646893,3.442378598,1,0,1,0,0
39.96343514,0.365404763,3.068948199,1,1,0,0,0
25.0808298,0.724932714,1.188779703,1,1,0,1,0
1.640551947,11.95973361,1.519750493,0,0,0,0,0
6.952204701,0.821284531,0.515915365,1,1,0,0,0
15.81593717,1.84025637,41.02344879,1,1,0,1,1
8.788836941,0.275019734,2.534216683,1,0,0,1,0
8.405954178,0.931518967,0.695065293,1,0,0,1,0
3.018435917,0.430498688,2.076086351,1,0,0,1,0
8.87697462,1.74722992,2.594993991,1,1,0,0,0
5.559546523,6.755659108,2.201104047,1,0,0,1,0
112.1025551,4.678742152,0.209391122,1,0,0,1,1
0.260440584,1.750950231,0.760962108,0,0,0,1,0
14.73665201,3.751040701,20.9813547,1,0,0,1,1
2.541558481,1.191773545,0.321702949,1,0,0,1,0
4.674820585,3.582997253,0.357560035,1,0,0,1,0
17.48592721,0.177094694,4.462669651,1,0,0,1,1
14.79412502,0.119026306,2.416902769,1,1,0,0,0
9.382969044,1.029570353,0.341384528,1,0,0,0,0
8.613205612,0.274586503,1.901107891,1,0,0,1,0
56.90139246,18.04312037,0.985204528,1,1,0,0,0
58.11101084,0.288745929,1.06337083,1,0,0,1,0
62.3355937,0.571569977,2.727338018,1,0,0,1,0
0.292688244,0.593923425,1.415897554,0,0,0,1,0
46.89110156,1.137551514,2.001125525,1,1,0,1,0
8.982321251,0.027606723,0.619460413,1,0,0,1,0
5.885473907,0.093912353,1.512672568,1,0,0,1,0
11.06096163,3.636468531,0.427063657,1,0,0,1,0
12.62498438,8.018714475,4.265418815,1,1,1,1,0
10.55370403,2.518968962,0.619553006,1,1,0,1,0
383.4690133,0.639781789,1.039715873,1,0,0,1,1
15.11952505,0.444770921,8.455026686,1,0,0,1,1
12.39928475,0.016438043,0.441818871,1,0,1,1,0
17.37730788,0.075032989,3.355378218,1,1,0,1,0
111.528306,0.723796543,0.021780367,1,0,0,0,0
35.72697443,7.856479394,0.536733724,1,0,0,1,0
3.228945017,1.467087908,9.001927495,1,0,0,0,0
23.50839205,0.236797123,3.498289627,1,0,0,1,0
21.20421299,1.010197289,0.47100766,1,0,0,0,0
6.383717401,1.060215449,0.629804377,1,0,0,0,0
11.5863693,69.15856687,0.376729926,1,0,1,0,0
2.133365095,0.118604724,3.305220193,1,1,0,0,0
6.358733919,5.208225441,3.381355208,1,0,0,1,0
71.30613768,20.22765166,0.595723293,1,0,0,1,0
1.365461457,0.141381115,1.13388325,0,0,0,0,0
8.860160763,1.302647545,3.392160183,1,1,0,0,0
5.674409766,1.252429147,8.467724109,1,0,1,0,0
24.79094263,0.269132629,0.262196746,1,0,1,0,0
20.16707518,1.49846772,0.307791608,1,1,0,1,0
6.354238681,1.751483975,2.335474559,1,0,0,1,0
26.10344095,0.142517764,0.436086786,1,0,0,1,0
1.296049338,0.415958485,0.207077849,0,1,0,1,0
4.919634221,0.513927034,4.944896653,1,1,0,1,1
132.8103929,7.44349573,1.501066693,1,0,0,1,1
18.18587434,0.5022762,0.32546846,1,0,1,1,0
1.942657639,6.007044381,0.408194384,1,0,1,1,0
2.671941534,4.65669419,0.505895911,1,0,0,0,0
37.00435887,1.049894912,0.479088027,1,1,0,1,0
9.197740264,17.89268713,0.809982901,1,0,0,0,0
5.321209107,0.057384793,1.721898286,1,1,0,1,0
2.721492678,39.35759827,1.80540737,1,0,0,0,0
36.44756999,1.852272011,2.443533697,1,0,1,1,0
1.354620738,16.55006047,0.747051015,0,1,0,1,0
18.20547229,3.186357576,1.259011005,1,1,0,1,0
26.45685365,1.389021335,0.946040084,1,1,0,1,0
33.66145401,0.066880453,0.121914889,1,0,0,1,0
5.245628542,0.543296487,0.142211461,1,1,0,1,0
2.639435737,0.972478958,1.118467283,1,0,0,1,0
19.84554324,0.048268578,0.672868985,1,0,0,1,0
27.66476121,0.09821097,0.795682267,1,0,0,1,0
9.490491609,1.866832257,0.505976724,1,0,0,0,0
1.12471203,1.668436984,0.591719878,0,1,0,0,0
9.16738718,1.012522074,0.613782063,1,0,0,1,0
9.92271715,24.98557719,0.091976073,1,1,0,1,0
1.780632952,1.940786864,0.693058693,0,0,0,1,0
22.66311064,2.599229016,0.17806826,1,0,0,1,0
8.394082144,2.60751535,5.237553057,1,1,0,1,1
31.59514555,2.081398141,0.214371288,1,0,1,0,0
3.321951322,1.240091165,1.919671476,1,0,0,0,0
5.490496899,19.74369874,1.532998938,1,0,0,0,0
6.271211455,0.204426218,1.265394246,1,0,0,1,0
9.085939744,0.547336147,0.526129058,1,1,0,1,0
1.038817788,0.49632977,0.960404809,0,0,0,0,0
222.1002733,1.976376757,1.781362144,1,0,0,0,0
23.8628027,32.76421929,2.128831538,1,1,0,1,0
12.08847255,2.450608077,1.803931099,1,1,0,1,0
8.613177845,3.293376488,1.90774988,1,1,0,1,0
12.60081813,0.175362248,1.015150535,1,1,0,0,0
4.334671193,0.321011924,1.224372071,1,0,0,0,0
3.410154607,0.991164778,1.237571135,1,0,0,0,0
6.263511443,0.046133653,0.638031827,1,1,0,1,0
3.352549503,2.209615511,0.659041507,1,0,0,1,0
2.161655789,1.846363554,1.575168984,1,0,0,1,0
39.97793889,0.688455825,1.767690773,1,1,0,1,0
5.572484207,0.203607763,0.411299896,1,0,0,1,0
8.985919509,6.600174849,0.229453418,1,0,0,1,0
21.95378706,0.718049845,1.243755219,1,1,0,1,0
10.98209696,26.39395214,3.758329317,1,1,0,1,0
389.5220097,2.05970488,1.590827207,1,1,0,1,0
71.54406745,1.07208835,0.050369997,1,0,0,1,0
15.25087781,0.613208229,1.071698695,1,0,1,1,0
3.81715331,0.121966218,2.094341832,1,1,0,1,0
4.559779801,4.300611297,0.335136743,1,0,0,0,0
3.765053673,7.107689547,0.819907542,1,1,0,0,0
11.27851271,26.57253355,0.941016168,1,0,0,1,0
1.215388798,3.315504023,0.116874497,0,0,0,1,0
30.10080496,0.056726278,0.659170226,1,0,0,0,0
2.311109777,0.686457158,4.610480584,1,0,1,1,0
16.11283322,0.763289281,0.769209694,1,1,0,1,0
42.18607818,1.399672637,1.166692843,1,1,0,0,0
5.34662646,0.006379889,3.947153226,1,0,0,1,0
8.175860248,5.882908858,5.413390109,1,1,1,1,0
10.74709789,0.175585927,0.925223376,1,0,0,1,0
17.64856966,0.085899976,0.134811165,1,1,0,1,0
8.077843522,3.98112856,1.255578644,1,0,0,0,0
2.109766471,0.180454016,0.174467552,1,0,0,0,0
95.64643637,1.310548351,0.389625683,1,0,0,0,0
0.43894172,2.001263537,1.592413051,0,0,0,0,0
7.842529666,5.397213954,0.887422553,1,1,0,1,0
13.18593638,0.16360086,1.398769164,1,0,0,1,0
26.73333825,0.703475684,0.200860211,1,0,0,1,0
4.675591087,8.228516832,1.221883979,1,0,0,1,0
7.691749518,0.463331872,0.155686038,1,0,0,1,0
3.939104696,0.094403108,1.064963585,1,1,0,1,0
8.001939941,1.242120331,0.343896996,1,0,0,1,0
11.91571889,2.896463517,1.176926329,1,0,0,1,0
3.566562554,3.868227159,0.258254772,1,0,0,0,0
32.0451577,9.445476258,1.049479617,1,0,0,0,0
15.57148366,1.386209911,0.856440602,1,0,0,0,0
5.778233097,0.176117272,0.570295902,1,0,1,1,0
18.71774524,3.145158018,2.749920127,1,1,0,1,0
17.50255609,10.44351671,9.642089846,1,1,0,1,1
39.90419754,24.45562805,1.5239383,1,0,0,0,0
23.01157989,1.402935057,0.807139324,1,0,0,0,0
12.43643209,6.944766479,2.836160181,1,0,1,1,0
7.021344877,1.948675046,2.257901288,1,0,1,0,0
6.887647471,3.96445487,4.04632698,1,0,0,1,1
7.206641061,0.360291288,0.181816359,1,1,0,1,0
3.975997523,6.121876936,1.131352655,1,1,0,1,0
64.84759054,1.591391473,0.979522891,1,0,0,0,0
7.202070637,1.85016708,0.366023757,1,0,1,0,0
12.52552,1.499362825,0.271284683,1,0,0,1,0
4.639436607,12.1662646,2.389363507,1,1,0,1,0
5.665167534,0.577228588,0.428431344,1,1,0,0,0
12.83869499,0.144440784,1.129501464,1,1,0,0,0
18.82971685,0.127241302,4.618796219,1,0,0,1,1
34.29676551,0.133875946,1.955041349,1,1,0,1,0
1.813701828,0.479937191,0.571502037,0,0,0,1,0
205.3030723,0.001603804,1.563778013,1,0,0,1,1
12.33250302,1.471852319,0.403907219,1,0,0,1,0
3.806916303,0.111522336,2.474460231,1,0,0,1,0
38.65005407,0.489877564,0.688792779,1,0,0,1,0
22.62597569,0.294919474,0.277943997,1,0,1,0,0
43.82428792,0.494416427,0.287928856,1,0,0,1,0
10.15636346,0.269278418,7.165438559,1,0,0,1,1
15.92905293,1.743845988,0.746587092,1,1,0,1,0
23.77863111,1.211658843,0.13883984,1,1,0,1,0
140.8269361,1.402562631,6.693824674,1,0,0,1,1
28.47350646,0.125478304,4.292728332,1,0,0,0,0
3.589972169,0.666595063,0.263567236,1,1,0,0,0
2.738358897,0.118795615,5.019868373,1,0,0,0,0
27.41011816,14.3437695,0.599456588,1,0,0,1,0
32.28332719,2.263043938,1.299291565,1,0,0,1,0
1.425773102,1.336570557,1.994352566,0,0,0,1,0
21.23770197,4.375283857,2.258597854,1,1,0,1,0
1.032370422,0.181603896,0.94970581,0,0,0,1,0
1.86164361,2.578072982,3.281011094,0,0,0,1,0
